radicado,tipo_registro,case_type,situacion,terminado,ubicacion_interna,etapa,tramite_pendiente,encargado,tipo_proceso,ultimo_auto,status
"11001310305120250023500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120250023600","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Francesa","Ejecutivos","","archived"
"11001310305120250023700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120250023800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120250023900","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","información ARTICULO","","received"
"11001310305120250024000","civil","civil_ordinario","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Procesos De Liquidación - Disolución, Nulidad Y Liquidación De Sociedades","","archived"
"11001310305120250024200","civil","civil_ejecutivo","activo","no","Letra","sin_dato","Planner: Letra | En curso | Letra","Diego","Ejecutivos","","received"
"11001310305120250024400","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Acción de tutela","","received"
"11001310305120250024500","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120250024600","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120250024700","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Acción de tutela","","received"
"11001310305120250024800","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Diego","Debido Proceso","","received"
"11001310305120250024900","civil","civil_ejecutivo","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Ejecutivos","","archived"
"11001310305120250025000","tutela","tutela_primera","activo","no","Para fallar","sin_dato","sin_dato","Francesa","Debido Proceso","","received"
"11001310305120250025100","civil","civil_otros","activo","no","Audiencias","sin_dato","Planner: Audiencia Programada 51 Permanente | En curso","Francesa","Otros Procesos / Otros Procesos","Auto Sen~ala Fecha Prueba Extraprocesal (2026-05-26)","received"
"11001310305120250025200","civil","civil_otros","terminado","si","Para archivo","Pendiente archivo físico","Planner: Para Archivar | Completado | PendienteArchivar","Diego","Otros Procesos / Restitución De Inmuble","","archived"
